,0,1,2,3,4,5
832,0.80764586,0.1342482,1.5243976,4.5448627,0.9940367,0.0
833,0.82518107,0.19072014,1.4571406,4.3328576,0.86196864,0.0
834,0.88430744,0.38732895,2.3014946,6.7363005,1.6678234,0.0
835,0.9377325,0.09022098,1.1935247,3.2483242,0.601375,0.0
836,0.95587796,0.08766384,1.2832655,3.5231762,0.7093042,0.0
837,0.93593603,0.10981379,1.2735567,3.5500045,0.66936123,0.0
838,0.8344802,0.4112251,2.3975146,7.106425,1.7837545,0.0
839,0.9088237,0.0,0.93166476,2.581787,0.37954003,0.0
840,0.851213,0.0,0.9200767,2.6608672,0.38058823,0.0
841,0.84896034,0.047608018,1.2322973,3.7022793,0.6542828,0.0
842,0.736331,0.17766055,1.7292385,5.328684,1.3144168,0.0
843,0.6106992,0.0,0.9639962,3.2641075,0.5829717,0.0
844,0.5933099,0.044363298,1.3128543,4.4290714,0.95457125,0.0
845,0.56883293,0.0,3.432973,13.46701,4.2697153,0.0
846,0.42267758,0.40070274,3.1833396,10.628321,3.0411396,0.0
847,0.808017,0.40220386,2.3284833,6.917016,1.8240286,0.0
848,0.73543113,0.27179846,2.2215905,6.824538,1.9497638,0.0
849,0.74289334,0.16186687,1.452382,4.4870014,0.9771087,0.0
850,0.31760097,0.07276145,3.4397326,11.78013,3.6608899,0.0
851,0.3314004,0.0,0.2960819,0.0,0.0,0.0
852,0.4459635,0.0,1.0046157,3.6830633,0.6899214,0.0
